Date,Is_Rebalance_Date,Scrip,Sector,Close,Price_252d_Ago,Price_50d_Ago,Price_20d_Ago,Return_252d_%,Return_50d_%,Return_20d_%,Rank_252d,Rank_50d,Rank_20d,Has_252d_Data,Combined_Score_%,Overall_Rank,In_Portfolio,Sharpe_252d,RSI_14,Volatility_%,EMA200,Above_EMA200
2023-01-12,,NIFTYBEES,ETF - Top 50,195.61,192.42,197.41,201.58,1.66,-0.91,-2.96,8,11,11,YES,-0.74,8,,,,,,
2023-01-12,,LOWVOLIETF,ETF - Top 100,14.26,14.27,14.4,14.6,-0.07,-0.97,-2.33,9,13,10,YES,-1.12,9,,,,,,
2023-01-12,,JUNIORBEES,ETF - Next 50,443.76,450.07,453.42,460.46,-1.4,-2.13,-3.63,10,16,17,YES,-2.39,10,,,,,,
2023-01-12,,PHARMABEES,ETF - Pharma,12.77,13.87,13.65,12.94,-7.93,-6.45,-1.31,11,21,6,YES,-5.23,11,,,,,,
2023-01-12,,SILVERBEES,ETF - SILVER,67.15,,58.37,65.57,,15.04,2.41,21,2,2,NO,8.73,12,,,,,,
2023-01-12,,LTGILTBEES,ETF - Fixed Income,23.18,,22.58,23.02,,2.66,0.7,18,4,3,NO,1.68,13,,,,,,
2023-01-12,,GILT5YBEES,ETF - Fixed Income,50.57,,49.62,50.39,,1.91,0.36,16,6,4,NO,1.14,14,,,,,,
2023-01-12,,DIVOPPBEES,ETF - Dividend Opportunities 50,47.98,,47.21,48.63,,1.63,-1.34,14,7,7,NO,0.15,15,,,,,,
2023-01-12,,ITBEES,ETF - IT,29.88,,30.23,30.34,,-1.16,-1.52,17,15,8,NO,-1.34,16,,,,,,
2023-01-12,,MNC,ETF - MNC,19.9,,19.85,20.7,,0.25,-3.86,20,10,19,NO,-1.81,17,,,,,,
2023-01-12,,MID150BEES,ETF - MidCap,120.93,,122.26,124.95,,-1.09,-3.22,19,14,13,NO,-2.15,18,,,,,,
2023-01-12,,AUTOBEES,ETF - Auto,129.03,,134.26,130.59,,-3.9,-1.19,12,18,5,NO,-2.55,19,,,,,,
2023-01-12,,TNIDETF,ETF - Digital,54.76,,57.02,56.87,,-3.96,-3.71,22,19,18,NO,-3.84,20,,,,,,
2023-01-12,,FINIETF,ETF - Fin Services Ex-Bank,16.54,,,17.29,,,-4.34,15,22,21,NO,-4.34,21,,,,,,
2023-01-12,,CONSUMBEES,ETF - Consumption,81.33,,86.51,85.0,,-5.99,-4.32,13,20,20,NO,-5.15,22,,,,,,
2023-01-13,,PSUBNKBEES,ETF - PSU Bank,47.43,30.01,38.75,47.92,58.05,22.4,-1.02,1,1,11,YES,26.47,1,YES,,,,,
2023-01-13,,GOLDBEES,ETF - GOLD,48.23,41.07,43.0,46.1,17.43,12.16,4.62,5,3,1,YES,11.41,2,,,,,,
2023-01-13,,ICICIB22,ETF - Bharat 22 Index,57.53,46.89,56.36,57.72,22.69,2.08,-0.33,2,8,9,YES,8.15,3,YES,,,,,
2023-01-13,,CPSEETF,ETF - CPSE,37.85,31.32,38.61,38.36,20.85,-1.97,-1.33,3,17,12,YES,5.85,4,YES,,,,,
2023-01-13,,FMCGIETF,ETF - FMCG,44.97,38.09,45.57,46.26,18.06,-1.32,-2.79,4,15,20,YES,4.65,5,,,,,,
2023-01-13,,BANKBEES,ETF - Bank,429.24,385.71,417.38,436.85,11.29,2.84,-1.74,7,4,14,YES,4.13,6,YES,,,,,
2023-01-13,,PVTBANIETF,ETF - Pvt Bank,21.37,19.18,20.97,21.9,11.42,1.91,-2.42,6,9,19,YES,3.64,7,YES,,,,,
2023-01-13,,LOWVOLIETF,ETF - Top 100,14.32,14.32,14.33,14.44,0.0,-0.07,-0.83,9,11,10,YES,-0.3,8,,,,,,
2023-01-13,,NIFTYBEES,ETF - Top 50,196.61,194.35,197.39,200.16,1.16,-0.4,-1.77,8,13,15,YES,-0.34,9,,,,,,
2023-01-13,,JUNIORBEES,ETF - Next 50,445.74,450.82,453.5,454.17,-1.13,-1.71,-1.86,10,16,16,YES,-1.56,10,,,,,,
2023-01-13,,PHARMABEES,ETF - Pharma,12.76,13.93,13.66,12.78,-8.4,-6.59,-0.16,11,21,8,YES,-5.05,11,,,,,,
2023-01-13,,SILVERBEES,ETF - SILVER,67.18,,56.98,64.91,,17.9,3.5,21,2,2,NO,10.7,12,,,,,,
2023-01-13,,GILT5YBEES,ETF - Fixed Income,50.59,,49.41,50.34,,2.39,0.5,16,7,4,NO,1.44,13,,,,,,
2023-01-13,,DIVOPPBEES,ETF - Dividend Opportunities 50,48.34,,47.21,48.18,,2.39,0.33,14,5,6,NO,1.36,14,,,,,,
2023-01-13,,LTGILTBEES,ETF - Fixed Income,23.14,,22.6,23.08,,2.39,0.26,18,6,7,NO,1.32,15,,,,,,
2023-01-13,,ITBEES,ETF - IT,30.1,,29.96,29.91,,0.47,0.64,17,10,3,NO,0.55,16,,,,,,
2023-01-13,,MNC,ETF - MNC,19.85,,19.91,20.17,,-0.3,-1.59,20,12,13,NO,-0.94,17,,,,,,
2023-01-13,,AUTOBEES,ETF - Auto,129.76,,134.16,129.12,,-3.28,0.5,12,19,5,NO,-1.39,18,,,,,,
2023-01-13,,MID150BEES,ETF - MidCap,120.88,,122.08,123.34,,-0.98,-1.99,19,14,17,NO,-1.49,19,,,,,,
2023-01-13,,TNIDETF,ETF - Digital,55.04,,56.44,56.17,,-2.48,-2.01,22,18,18,NO,-2.25,20,,,,,,
2023-01-13,,FINIETF,ETF - Fin Services Ex-Bank,16.48,,,17.13,,,-3.79,15,22,22,NO,-3.79,21,,,,,,
2023-01-13,,CONSUMBEES,ETF - Consumption,81.54,,86.59,83.93,,-5.83,-2.85,13,20,21,NO,-4.34,22,,,,,,
2023-01-16,,PSUBNKBEES,ETF - PSU Bank,48.19,29.96,39.12,48.12,60.85,23.19,0.15,1,1,6,YES,28.06,1,YES,,,,,
2023-01-16,,GOLDBEES,ETF - GOLD,48.7,41.21,43.29,46.42,18.18,12.5,4.91,5,3,1,YES,11.86,2,,,,,,
2023-01-16,,ICICIB22,ETF - Bharat 22 Index,57.45,46.73,56.47,58.31,22.94,1.74,-1.47,2,9,9,YES,7.73,3,YES,,,,,
2023-01-16,,CPSEETF,ETF - CPSE,37.86,31.32,38.48,38.68,20.88,-1.61,-2.12,3,15,12,YES,5.72,4,YES,,,,,
2023-01-16,,FMCGIETF,ETF - FMCG,45.06,38.04,45.58,46.94,18.45,-1.14,-4.01,4,14,20,YES,4.44,5,,,,,,
2023-01-16,,BANKBEES,ETF - Bank,427.67,386.43,417.0,439.14,10.67,2.56,-2.61,7,5,14,YES,3.54,6,YES,,,,,
2023-01-16,,PVTBANIETF,ETF - Pvt Bank,21.27,19.17,20.94,22.0,10.95,1.58,-3.32,6,10,19,YES,3.07,7,YES,,,,,
2023-01-16,,LOWVOLIETF,ETF - Top 100,14.33,14.36,14.29,14.61,-0.21,0.28,-1.92,9,11,11,YES,-0.62,8,,,,,,
2023-01-16,,NIFTYBEES,ETF - Top 50,196.06,194.69,197.77,201.67,0.7,-0.86,-2.78,8,13,16,YES,-0.98,9,,,,,,
2023-01-16,,JUNIORBEES,ETF - Next 50,446.09,451.75,454.38,458.98,-1.25,-1.82,-2.81,10,16,17,YES,-1.96,10,,,,,,
2023-01-16,,PHARMABEES,ETF - Pharma,12.75,13.93,13.58,12.79,-8.47,-6.11,-0.31,11,20,8,YES,-4.97,11,,,,,,
2023-01-16,,SILVERBEES,ETF - SILVER,68.26,,58.32,66.12,,17.04,3.24,21,2,2,NO,10.14,12,,,,,,
2023-01-16,,ITBEES,ETF - IT,30.49,,29.82,29.78,,2.25,2.38,17,6,3,NO,2.32,13,,,,,,
2023-01-16,,LTGILTBEES,ETF - Fixed Income,23.1,,22.44,22.96,,2.94,0.61,18,4,4,NO,1.78,14,,,,,,
2023-01-16,,GILT5YBEES,ETF - Fixed Income,50.56,,49.56,50.39,,2.02,0.34,16,8,5,NO,1.18,15,,,,,,
2023-01-16,,DIVOPPBEES,ETF - Dividend Opportunities 50,48.34,,47.29,48.49,,2.22,-0.31,14,7,7,NO,0.96,16,,,,,,
2023-01-16,,MNC,ETF - MNC,19.82,,19.9,20.36,,-0.4,-2.65,20,12,15,NO,-1.53,17,,,,,,
2023-01-16,,AUTOBEES,ETF - Auto,128.68,,134.03,130.94,,-3.99,-1.73,12,19,10,NO,-2.86,18,,,,,,
2023-01-16,,MID150BEES,ETF - MidCap,120.64,,124.66,123.84,,-3.22,-2.58,19,17,13,NO,-2.9,19,,,,,,
2023-01-16,,TNIDETF,ETF - Digital,54.51,,56.43,56.14,,-3.4,-2.9,22,18,18,NO,-3.15,20,,,,,,
2023-01-16,,FINIETF,ETF - Fin Services Ex-Bank,16.54,,,17.24,,,-4.06,15,22,21,NO,-4.06,21,,,,,,
2023-01-16,,CONSUMBEES,ETF - Consumption,81.15,,86.55,84.92,,-6.24,-4.44,13,21,22,NO,-5.34,22,,,,,,
2023-01-17,,PSUBNKBEES,ETF - PSU Bank,47.23,30.12,40.99,47.66,56.81,15.22,-0.9,1,1,11,YES,23.71,1,YES,,,,,
2023-01-17,,GOLDBEES,ETF - GOLD,48.5,41.33,43.74,46.75,17.35,10.88,3.74,5,3,1,YES,10.66,2,,,,,,
2023-01-17,,ICICIB22,ETF - Bharat 22 Index,57.76,47.14,56.84,57.85,22.53,1.62,-0.16,2,9,8,YES,8.0,3,YES,,,,,
2023-01-17,,CPSEETF,ETF - CPSE,38.11,31.72,38.86,38.46,20.15,-1.93,-0.91,3,15,12,YES,5.77,4,YES,,,,,
2023-01-17,,FMCGIETF,ETF - FMCG,45.35,37.97,45.62,46.76,19.44,-0.59,-3.02,4,13,20,YES,5.28,5,,,,,,
2023-01-17,,PVTBANIETF,ETF - Pvt Bank,21.29,19.31,21.02,21.86,10.25,1.28,-2.61,6,10,15,YES,2.98,6,YES,,,,,
2023-01-17,,BANKBEES,ETF - Bank,428.04,389.69,421.16,440.02,9.84,1.63,-2.72,7,8,16,YES,2.92,7,YES,,,,,
2023-01-17,,LOWVOLIETF,ETF - Top 100,14.45,14.41,14.33,14.49,0.28,0.84,-0.28,9,11,9,YES,0.28,8,,,,,,
2023-01-17,,NIFTYBEES,ETF - Top 50,197.47,196.2,198.62,201.21,0.65,-0.58,-1.86,8,12,14,YES,-0.6,9,,,,,,
2023-01-17,,JUNIORBEES,ETF - Next 50,446.3,453.29,458.43,458.89,-1.54,-2.65,-2.74,10,17,17,YES,-2.31,10,,,,,,
2023-01-17,,PHARMABEES,ETF - Pharma,12.76,13.84,13.38,12.72,-7.8,-4.63,0.31,11,20,6,YES,-4.04,11,,,,,,
2023-01-17,,SILVERBEES,ETF - SILVER,68.05,,59.97,67.01,,13.47,1.55,21,2,3,NO,7.51,12,,,,,,
2023-01-17,,ITBEES,ETF - IT,30.62,,29.88,29.81,,2.48,2.72,17,6,2,NO,2.6,13,,,,,,
2023-01-17,,DIVOPPBEES,ETF - Dividend Opportunities 50,48.88,,47.52,48.38,,2.86,1.03,14,5,4,NO,1.95,14,,,,,,
2023-01-17,,LTGILTBEES,ETF - Fixed Income,23.17,,22.51,23.09,,2.93,0.35,18,4,5,NO,1.64,15,,,,,,
2023-01-17,,GILT5YBEES,ETF - Fixed Income,50.54,,49.43,50.44,,2.25,0.2,16,7,7,NO,1.22,16,,,,,,
2023-01-17,,MNC,ETF - MNC,19.98,,20.2,20.31,,-1.09,-1.62,20,14,13,NO,-1.36,17,,,,,,
2023-01-17,,AUTOBEES,ETF - Auto,129.34,,135.53,129.93,,-4.57,-0.45,12,19,10,NO,-2.51,18,,,,,,
2023-01-17,,MID150BEES,ETF - MidCap,120.2,,123.35,123.61,,-2.55,-2.76,19,16,18,NO,-2.66,19,,,,,,
2023-01-17,,TNIDETF,ETF - Digital,54.55,,56.9,56.15,,-4.13,-2.85,22,18,19,NO,-3.49,20,,,,,,
2023-01-17,,FINIETF,ETF - Fin Services Ex-Bank,16.55,,,17.16,,,-3.55,15,22,22,NO,-3.55,21,,,,,,
2023-01-17,,CONSUMBEES,ETF - Consumption,81.52,,86.68,84.49,,-5.95,-3.52,13,21,21,NO,-4.73,22,,,,,,
2023-01-18,,PSUBNKBEES,ETF - PSU Bank,46.74,30.38,42.47,46.47,53.85,10.05,0.58,1,3,8,YES,21.5,1,YES,,,,,
2023-01-18,,GOLDBEES,ETF - GOLD,48.46,41.42,43.97,46.86,17.0,10.21,3.41,5,2,1,YES,10.21,2,,,,,,
2023-01-18,,ICICIB22,ETF - Bharat 22 Index,58.17,47.6,56.86,57.24,22.21,2.3,1.62,2,7,4,YES,8.71,3,YES,,,,,
2023-01-18,,CPSEETF,ETF - CPSE,38.49,32.01,38.48,37.94,20.24,0.03,1.45,3,13,5,YES,7.24,4,YES,,,,,
2023-01-18,,FMCGIETF,ETF - FMCG,45.58,38.03,45.92,46.31,19.85,-0.74,-1.58,4,15,19,YES,5.85,5,,,,,,
2023-01-18,,PVTBANIETF,ETF - Pvt Bank,21.43,19.25,20.99,21.48,11.32,2.1,-0.23,6,8,12,YES,4.4,6,YES,,,,,
2023-01-18,,BANKBEES,ETF - Bank,430.01,387.29,422.29,432.06,11.03,1.83,-0.47,7,10,14,YES,4.13,7,YES,,,,,
2023-01-18,,LOWVOLIETF,ETF - Top 100,14.5,14.38,14.28,14.46,0.83,1.54,0.28,9,11,11,YES,0.88,8,,,,,,
2023-01-18,,NIFTYBEES,ETF - Top 50,198.65,197.0,198.32,199.4,0.84,0.17,-0.38,8,12,13,YES,0.21,9,,,,,,
2023-01-18,,JUNIORBEES,ETF - Next 50,445.49,456.34,457.59,451.52,-2.38,-2.64,-1.34,10,17,18,YES,-2.12,10,,,,,,
2023-01-18,,PHARMABEES,ETF - Pharma,12.81,14.06,13.19,13.06,-8.89,-2.88,-1.91,11,19,20,YES,-4.56,11,,,,,,
2023-01-18,,SILVERBEES,ETF - SILVER,68.2,,60.73,67.39,,12.3,1.2,21,1,6,NO,6.75,12,,,,,,
2023-01-18,,DIVOPPBEES,ETF - Dividend Opportunities 50,49.28,,47.37,47.75,,4.03,3.2,14,4,2,NO,3.62,13,,,,,,
2023-01-18,,ITBEES,ETF - IT,30.77,,29.81,29.91,,3.22,2.88,17,5,3,NO,3.05,14,,,,,,
2023-01-18,,LTGILTBEES,ETF - Fixed Income,23.18,,22.58,23.11,,2.66,0.3,18,6,10,NO,1.48,15,,,,,,
2023-01-18,,GILT5YBEES,ETF - Fixed Income,50.58,,49.58,50.32,,2.02,0.52,16,9,9,NO,1.27,16,,,,,,
2023-01-18,,MNC,ETF - MNC,20.0,,20.11,20.11,,-0.55,-0.55,20,14,15,NO,-0.55,17,,,,,,
2023-01-18,,MID150BEES,ETF - MidCap,120.62,,122.23,121.71,,-1.32,-0.9,19,16,16,NO,-1.11,18,,,,,,
2023-01-18,,AUTOBEES,ETF - Auto,129.27,,134.97,128.48,,-4.22,0.61,12,20,7,NO,-1.8,19,,,,,,
2023-01-18,,TNIDETF,ETF - Digital,55.04,,56.62,55.73,,-2.79,-1.24,22,18,17,NO,-2.01,20,,,,,,
2023-01-18,,CONSUMBEES,ETF - Consumption,81.96,,86.26,83.8,,-4.98,-2.2,13,21,21,NO,-3.59,21,,,,,,
2023-01-18,,FINIETF,ETF - Fin Services Ex-Bank,16.64,,,17.37,,,-4.2,15,22,22,NO,-4.2,22,,,,,,
2023-01-19,,PSUBNKBEES,ETF - PSU Bank,46.87,30.33,42.01,45.79,54.53,11.57,2.36,1,1,6,YES,22.82,1,YES,,,,,
2023-01-19,,GOLDBEES,ETF - GOLD,48.5,41.53,44.18,46.87,16.78,9.78,3.48,5,3,1,YES,10.01,2,,,,,,
2023-01-19,,ICICIB22,ETF - Bharat 22 Index,58.39,47.69,56.08,56.61,22.44,4.12,3.14,2,5,3,YES,9.9,3,YES,,,,,
2023-01-19,,CPSEETF,ETF - CPSE,38.82,32.05,38.14,37.55,21.12,1.78,3.38,3,10,2,YES,8.76,4,YES,,,,,
2023-01-19,,FMCGIETF,ETF - FMCG,45.22,37.96,45.52,45.9,19.13,-0.66,-1.48,4,16,20,YES,5.66,5,,,,,,
2023-01-19,,PVTBANIETF,ETF - Pvt Bank,21.3,19.18,20.96,21.35,11.05,1.62,-0.23,6,11,15,YES,4.15,6,YES,,,,,
2023-01-19,,BANKBEES,ETF - Bank,428.67,386.81,420.57,430.36,10.82,1.93,-0.39,7,9,17,YES,4.12,7,YES,,,,,
2023-01-19,,LOWVOLIETF,ETF - Top 100,14.44,14.4,14.22,14.35,0.28,1.55,0.63,9,12,9,YES,0.82,8,,,,,,
2023-01-19,,NIFTYBEES,ETF - Top 50,198.43,197.36,196.86,198.55,0.54,0.8,-0.06,8,13,13,YES,0.43,9,,,,,,
2023-01-19,,JUNIORBEES,ETF - Next 50,443.77,457.28,453.01,448.08,-2.95,-2.04,-0.96,10,18,18,YES,-1.99,10,,,,,,
2023-01-19,,PHARMABEES,ETF - Pharma,12.8,14.04,13.13,12.99,-8.83,-2.51,-1.46,11,20,19,YES,-4.27,11,,,,,,
2023-01-19,,SILVERBEES,ETF - SILVER,66.74,,60.56,66.92,,10.2,-0.27,21,2,16,NO,4.97,12,,,,,,
2023-01-19,,DIVOPPBEES,ETF - Dividend Opportunities 50,49.21,,46.94,47.74,,4.84,3.08,14,4,4,NO,3.96,13,,,,,,
2023-01-19,,ITBEES,ETF - IT,30.81,,29.72,29.97,,3.67,2.8,17,6,5,NO,3.24,14,,,,,,
2023-01-19,,LTGILTBEES,ETF - Fixed Income,23.18,,22.64,23.07,,2.39,0.48,18,7,10,NO,1.43,15,,,,,,
2023-01-19,,GILT5YBEES,ETF - Fixed Income,50.69,,49.73,50.34,,1.93,0.7,16,8,8,NO,1.31,16,,,,,,
2023-01-19,,MNC,ETF - MNC,19.95,,19.98,19.96,,-0.15,-0.05,20,14,12,NO,-0.1,17,,,,,,
2023-01-19,,MID150BEES,ETF - MidCap,120.93,,121.53,120.69,,-0.49,0.2,19,15,11,NO,-0.15,18,,,,,,
2023-01-19,,AUTOBEES,ETF - Auto,129.07,,132.24,126.94,,-2.4,1.68,12,19,7,NO,-0.36,19,,,,,,
2023-01-19,,TNIDETF,ETF - Digital,55.03,,56.06,55.12,,-1.84,-0.16,22,17,14,NO,-1.0,20,,,,,,
2023-01-19,,FINIETF,ETF - Fin Services Ex-Bank,16.67,,,17.03,,,-2.11,15,22,22,NO,-2.11,21,,,,,,
2023-01-19,,CONSUMBEES,ETF - Consumption,81.39,,85.69,83.1,,-5.02,-2.06,13,21,21,NO,-3.54,22,,,,,,
2023-01-20,,PSUBNKBEES,ETF - PSU Bank,46.97,30.31,41.8,43.25,54.97,12.37,8.6,1,1,1,YES,25.31,1,YES,,,,,
2023-01-20,,ICICIB22,ETF - Bharat 22 Index,58.54,47.79,56.27,55.32,22.49,4.03,5.82,2,4,3,YES,10.78,2,YES,,,,,
2023-01-20,,GOLDBEES,ETF - GOLD,48.76,41.53,44.76,46.69,17.41,8.94,4.43,4,3,5,YES,10.26,3,,,,,,
2023-01-20,,CPSEETF,ETF - CPSE,39.1,32.22,38.22,36.75,21.35,2.3,6.39,3,6,2,YES,10.02,4,YES,,,,,
2023-01-20,,BANKBEES,ETF - Bank,430.59,385.3,425.93,421.38,11.75,1.09,2.19,7,9,12,YES,5.01,5,YES,,,,,
2023-01-20,,PVTBANIETF,ETF - Pvt Bank,21.4,19.14,21.23,20.93,11.81,0.8,2.25,6,10,11,YES,4.95,6,YES,,,,,
2023-01-20,,FMCGIETF,ETF - FMCG,44.76,38.13,45.42,45.39,17.39,-1.45,-1.39,5,15,21,YES,4.85,7,,,,,,
2023-01-20,,LOWVOLIETF,ETF - Top 100,14.33,14.4,14.34,14.15,-0.49,-0.07,1.27,9,11,13,YES,0.24,8,,,,,,
2023-01-20,,NIFTYBEES,ETF - Top 50,197.45,198.03,200.22,195.15,-0.29,-1.38,1.18,8,14,15,YES,-0.17,9,,,,,,
2023-01-20,,JUNIORBEES,ETF - Next 50,442.84,459.07,457.46,431.86,-3.54,-3.2,2.54,10,19,9,YES,-1.4,10,,,,,,
2023-01-20,,PHARMABEES,ETF - Pharma,12.74,13.93,13.16,12.9,-8.54,-3.19,-1.24,11,18,20,YES,-4.32,11,,,,,,
2023-01-20,,SILVERBEES,ETF - SILVER,67.59,,61.58,66.76,,9.76,1.24,21,2,14,NO,5.5,12,,,,,,
2023-01-20,,DIVOPPBEES,ETF - Dividend Opportunities 50,48.91,,47.71,46.74,,2.52,4.64,14,5,4,NO,3.58,13,,,,,,
2023-01-20,,ITBEES,ETF - IT,30.7,,30.77,29.43,,-0.23,4.32,17,12,6,NO,2.04,14,,,,,,
2023-01-20,,LTGILTBEES,ETF - Fixed Income,23.15,,22.74,23.05,,1.8,0.43,18,7,17,NO,1.12,15,,,,,,
2023-01-20,,GILT5YBEES,ETF - Fixed Income,50.63,,49.99,50.22,,1.28,0.82,16,8,16,NO,1.05,16,,,,,,
2023-01-20,,MID150BEES,ETF - MidCap,120.06,,121.46,116.38,,-1.15,3.16,19,13,8,NO,1.0,17,,,,,,
2023-01-20,,AUTOBEES,ETF - Auto,128.33,,131.95,123.79,,-2.74,3.67,12,17,7,NO,0.46,18,,,,,,
2023-01-20,,MNC,ETF - MNC,19.68,,20.11,19.68,,-2.14,0.0,20,16,18,NO,-1.07,19,,,,,,
2023-01-20,,TNIDETF,ETF - Digital,54.8,,58.21,53.56,,-5.86,2.32,22,20,10,NO,-1.77,20,,,,,,
2023-01-20,,FINIETF,ETF - Fin Services Ex-Bank,16.58,,,17.17,,,-3.44,15,22,22,NO,-3.44,21,,,,,,
2023-01-20,,CONSUMBEES,ETF - Consumption,80.61,,85.68,81.54,,-5.92,-1.14,13,21,19,NO,-3.53,22,,,,,,
2023-01-23,YES,PSUBNKBEES,ETF - PSU Bank,47.11,29.94,41.53,46.44,57.35,13.44,1.44,1,1,8,YES,24.08,1,YES,1.65,40.0,30.3,38.09,YES
2023-01-23,YES,ICICIB22,ETF - Bharat 22 Index,58.84,47.21,56.0,56.65,24.63,5.07,3.87,2,4,5,YES,11.19,2,YES,1.39,66.2,16.9,53.83,YES
2023-01-23,YES,GOLDBEES,ETF - GOLD,48.77,41.52,44.82,46.69,17.46,8.81,4.45,5,3,4,YES,10.24,3,,1.41,67.8,11.9,45.03,YES
2023-01-23,YES,CPSEETF,ETF - CPSE,39.13,31.79,38.03,37.38,23.09,2.89,4.68,3,6,3,YES,10.22,4,YES,1.11,62.0,20.7,36.76,YES
2023-01-23,YES,FMCGIETF,ETF - FMCG,45.18,37.68,44.83,45.79,19.9,0.78,-1.33,4,11,20,YES,6.45,5,,1.29,51.7,15.0,43.29,YES
2023-01-23,YES,BANKBEES,ETF - Bank,433.57,384.67,425.65,430.88,12.71,1.86,0.62,6,7,12,YES,5.07,6,YES,0.71,42.3,19.5,403.76,YES
2023-01-23,YES,PVTBANIETF,ETF - Pvt Bank,21.59,19.2,21.22,21.5,12.45,1.74,0.42,7,8,17,YES,4.87,7,YES,0.66,41.5,21.4,20.16,YES
2023-01-23,YES,LOWVOLIETF,ETF - Top 100,14.42,14.23,14.36,14.26,1.34,0.42,1.12,8,13,10,YES,0.96,8,,0.16,56.1,15.0,14.06,YES
2023-01-23,YES,NIFTYBEES,ETF - Top 50,198.44,195.97,200.17,197.23,1.26,-0.86,0.61,9,14,13,YES,0.34,9,,0.16,46.0,15.8,192.87,YES
2023-01-23,YES,JUNIORBEES,ETF - Next 50,443.84,451.5,459.7,441.43,-1.7,-3.45,0.55,10,19,14,YES,-1.53,10,,0.0,41.3,18.5,445.32,NO
2023-01-23,YES,PHARMABEES,ETF - Pharma,12.81,13.77,13.16,12.81,-6.97,-2.66,0.0,11,18,19,YES,-3.21,11,,-0.37,55.4,16.1,13.04,NO
2023-01-23,YES,SILVERBEES,ETF - SILVER,67.52,,61.15,66.72,,10.42,1.2,21,2,9,NO,5.81,12,,0,43.3,0,62.07,YES
2023-01-23,YES,DIVOPPBEES,ETF - Dividend Opportunities 50,49.44,,47.66,47.15,,3.73,4.86,14,5,2,NO,4.3,13,,0,67.7,0,,
2023-01-23,YES,ITBEES,ETF - IT,31.26,,31.04,29.56,,0.71,5.75,17,12,1,NO,3.23,14,,0,64.2,0,,
2023-01-23,YES,GILT5YBEES,ETF - Fixed Income,50.7,,49.9,50.25,,1.6,0.9,16,9,11,NO,1.25,15,,0,74.7,0,49.74,YES
2023-01-23,YES,LTGILTBEES,ETF - Fixed Income,23.16,,22.8,23.07,,1.58,0.39,18,10,18,NO,0.98,16,,0,60.0,0,,
2023-01-23,YES,MID150BEES,ETF - MidCap,120.3,,121.54,118.56,,-1.02,1.47,19,15,7,NO,0.22,17,,0,31.8,0,,
2023-01-23,YES,AUTOBEES,ETF - Auto,129.26,,132.31,125.97,,-2.31,2.61,12,17,6,NO,0.15,18,,0,57.8,0,,
2023-01-23,YES,MNC,ETF - MNC,19.8,,20.16,19.7,,-1.79,0.51,20,16,16,NO,-0.64,19,,0,50.5,0,,
2023-01-23,YES,FINIETF,ETF - Fin Services Ex-Bank,16.55,,,16.84,,,-1.72,15,22,22,NO,-1.72,20,,0,35.2,0,,
2023-01-23,YES,TNIDETF,ETF - Digital,54.81,,58.43,54.53,,-6.2,0.51,22,21,15,NO,-2.84,21,,0,48.1,0,57.42,NO
2023-01-23,YES,CONSUMBEES,ETF - Consumption,81.15,,85.32,82.48,,-4.89,-1.61,13,20,21,NO,-3.25,22,,0,40.4,0,,
2023-01-24,,PSUBNKBEES,ETF - PSU Bank,46.45,30.48,41.76,46.72,52.4,11.23,-0.58,1,1,19,YES,21.02,1,YES,,,,,
2023-01-24,,GOLDBEES,ETF - GOLD,48.91,41.6,45.15,46.87,17.57,8.33,4.35,5,3,2,YES,10.08,2,,,,,,
2023-01-24,,ICICIB22,ETF - Bharat 22 Index,58.31,47.46,56.03,56.74,22.86,4.07,2.77,2,4,6,YES,9.9,3,YES,,,,,
2023-01-24,,CPSEETF,ETF - CPSE,38.89,32.07,38.39,37.69,21.27,1.3,3.18,3,7,5,YES,8.58,4,YES,,,,,
2023-01-24,,FMCGIETF,ETF - FMCG,45.19,37.34,44.81,45.45,21.02,0.85,-0.57,4,11,18,YES,7.1,5,,,,,,
2023-01-24,,PVTBANIETF,ETF - Pvt Bank,21.55,19.0,21.41,21.58,13.42,0.65,-0.14,6,12,13,YES,4.65,6,YES,,,,,
2023-01-24,,BANKBEES,ETF - Bank,432.66,383.18,428.51,433.18,12.91,0.97,-0.12,7,10,11,YES,4.59,7,YES,,,,,
2023-01-24,,LOWVOLIETF,ETF - Top 100,14.39,14.12,14.39,14.3,1.91,0.0,0.63,9,13,8,YES,0.85,8,,,,,,
2023-01-24,,NIFTYBEES,ETF - Top 50,198.42,194.18,200.91,198.0,2.18,-1.24,0.21,8,14,10,YES,0.39,9,,,,,,
2023-01-24,,JUNIORBEES,ETF - Next 50,442.94,451.3,460.61,445.01,-1.85,-3.84,-0.47,10,19,15,YES,-2.05,10,,,,,,
2023-01-24,,PHARMABEES,ETF - Pharma,12.72,13.7,13.2,12.78,-7.15,-3.64,-0.47,11,18,16,YES,-3.75,11,,,,,,
2023-01-24,,SILVERBEES,ETF - SILVER,67.31,,61.78,67.97,,8.95,-0.97,21,2,20,NO,3.99,12,,,,,,
2023-01-24,,DIVOPPBEES,ETF - Dividend Opportunities 50,49.13,,47.83,47.13,,2.72,4.24,14,5,3,NO,3.48,13,,,,,,
2023-01-24,,ITBEES,ETF - IT,31.49,,31.04,29.85,,1.45,5.49,17,6,1,NO,3.47,14,,,,,,
2023-01-24,,GILT5YBEES,ETF - Fixed Income,50.7,,50.06,50.27,,1.28,0.86,16,8,7,NO,1.07,15,,,,,,
